,id,name,host_id,price,minimum_nights
22479,42626549,"Newly built Apt in 2015, 3min to Subway",334163301,39,30
22480,42627101,2 bedroom two baths newly Renovated Apartment,339584418,185,4
22481,42627171,"Private apartment  in Woodside, comfortable are!!",334163301,150,1
22482,42627429,Manhattan Large Private Room 12 min to Time Square,10415675,62,30
22483,42632022,"Shared room in the heart of Bushwick/J, M, L train",216235179,28,35
22484,42632218,"Cozy shared room close to J, M, L trains, near gym",216235179,29,35
22485,42643177,Staten Island - South Beach,61172932,150,2
22486,42643993,"⭐️ 2 bed 1 bath reno apt, 2 stops to Manhattan ⭐️",230705060,212,1
22487,42644784,2部屋でのシェア　ブルックリンの大人気エリアのウィリアムズバーグから３駅　駅から徒歩3分の好立地,334163301,39,30
22488,42645101,Luxury living XL spacious condo. Magnificent views,335368354,842,5
22489,42646331,Luxurious Oasis near Central Park & Lincoln Center,339756700,875,3
22490,42646388,New charming 1 Bedroom - private entry - ground fl,11376150,100,30
22491,42646624,2020 New construction in Williamsburg,200239515,55,30
22492,42646720,Popular Room NEW Apartment Williamsburg 2020,200239515,45,30
22493,42648198,"Shining Solo Room in Astoria. Wifi, Netflix->30th sta",137358866,58,30
22494,42653979,Stylish apartment with a view in Crown Heights!,339808768,125,30
22495,42655702,Stunning Midtown 1 Bed w/Laundry and Doorman #6133,113723310,175,30
22496,42656919,Come Relax in Brooklyn and Be My Guest,339827309,81,3
22497,42659767,Spacious Midtown East Apt,61396454,250,30
22498,42660202,POSTED UP ON PUTNAM,359886812,79,1
22499,42661215,PUTNAMASTE,359886812,80,1
22500,42661402,PRETTY POPULAR ON PUTNAM,359886812,87,1
22501,42665701,Affordable room #4,30542864,25,30
22502,42666898,Clean and beautiful studio in Midtown,8686625,113,2
22503,42668342,Big Spacious room in trendy East Williamsburg,53710434,60,2
22504,42669255,Beautiful Harlem Brownstone Apartment,339927331,95,4
22505,42670316,Sunny Space Off The Bay,238940472,41,2
22506,42670856,Nice paradis,274452385,149,1
22507,42670969,Gorgeous NYC Paradise w/ Huge Outdoor Terrace,57655724,1000,3
22508,42672172,Near Gramercy Park/ Private Entrance,339778197,63,2
22509,42678895,Luxe Apt Steps from Central Park & Lincoln Center,339950390,870,6
22510,42679293,Great apt in the heart of East Williamsburg,300812117,90,30
22511,42680068,The best on the bronx to 15 minutes of Manhattan,339277055,70,6
22512,42682986,DSB 9. DOUBLE SHARED BATHROOM.,163362268,65,30
22513,42686626,"Cozy Private Room, Walking Distance From LGA,Rm-7",187822288,50,1
22514,42688012,★ NEWLY RENOVATED SUNLIT STUDIO ON UpperEastSide ★,9293730,129,30
22515,42689441,Townhouse w/Porch and Courtyard,324663268,189,2
22516,42689810,Brooklyn 3 Bedroom Apartment 2/Bath,340064506,195,3
22517,42692929,Affordable Shared Room | Full Line of Amenities,340094184,26,30
22518,42693815,"Cozy Private Room, Walking Distance From LGA, Rm 8",187822288,62,1
22519,42693878,Entire private sunny apt with 2 full bedrooms,82277,179,6
22520,42695867,"Priv Room in modern UES loft, Central Park & Train",153555756,67,30
22521,42705723,Cozy NYC room in Vibrant neighborhood.,962673,55,30
22522,42708053,Studio 20 minutes from Manhattan,325416844,65,6
22523,42708464,CHIC 1 Bedroom East Side Petit Palace,336961245,250,30
22524,42711037,Large and Quite Private Bedroom near Central Park,340212196,89,3
22525,42717193,Gorgeous Apartment in Financial District,335966370,289,4
22526,42724728,Private Bedroom in the Heart of the LES,311799214,103,7
22527,42726674,Sweet Home,340298962,75,1
22528,42735001,Sun filled private room in middle of Bushwick,76578903,35,30
22529,42735065,Perfect Studio on Upper East Side (30 days MIN),23772724,140,30
22530,42738424,Spacious 2 Bed on Park Avenue w/ W/D and Gym #6110,113723310,300,30
22531,42740396,Cozy & Modern Home Share for Young Professionals,253836845,68,30
22532,42741138,Comfortable spot near Subway airports  & citifield,239503360,55,7
22533,42741230,The Red Room,189237804,86,1
22534,42741731,Delighted 2BR & 2BT in the best area of Manhattan!,268216456,320,3
22535,42742199,Twin Room in Coliving | PACE University 25 min,334383362,29,30
22536,42743290,Chic NOLITA/SOHO 1 bedroom apartment!,297961512,157,30
22537,42745394,"Extra Large Room in BK, 3 windows and queen bed",339436944,52,1
22538,42746488,Best Quiet Apartment / Union Square,340446368,88,2
22539,42757120,Things happen on Wall St,64323488,125,30
22540,42758392,Entire Cozy Studio on Wall Street,284115162,110,30
22541,42761430,NEW renovated bathroom & Private backyard,334163301,32,30
22542,42761547,BROOKLYN NYC - BEST LOCATION NEW 1 BDM APT SLP 2-4,312697286,149,3
22543,42761605,EXECUTIVE APARTMENT IN TIMES SQUARE 3 BEDS,339024590,650,30
22544,42761614,PRIME Location! FEMALE only shared space C,306295899,49,30
22545,42761887,400sqft HUGEroom  2min expresstrain & 1min LIRR,200239515,45,30
22546,42762081,Good location♪ 2min from station! 5Lines u can use,19303369,38,30
22547,42762205,Good location♪ 2min from station! 5Lines u can use,334163301,39,30
22548,42763027,Giant Room in Park Slope Brownstone with Yard,1269526,55,30
22549,42764053,"Quiet, roomy 1BR in Manhattan",64694321,80,4
22550,42764432,Modern and Cozy in the Heart of East Village,290174259,299,30
22551,42769704,Great Access! Close to station/5line u can use!!,19303369,34,30
22552,42770229,Private bathroom  New apartment in Bushwick 2020,334163301,59,1
22553,42770488,2020  New apartment in Bushwick,334163301,38,5
22554,42770658,Private bathroom  New apartment in Bushwick 2020,19303369,55,30
22555,42772944,Carroll Gardens Brooklyn Apt. Minutes to Manhattan,92127706,177,3
22556,42776253,★★LUXURY TOP FLOOR | ❤ASTORIA | WiFi | 15 MIN NYC,20405437,132,2
22557,42779913,Huge 2 bedrooms For RELAXATION AND GETAWAY,170654081,150,2
22558,42780193,Bedroom #1 with Access to Living Room and Kitchen,268398473,60,1
22559,42780236,Bedroom#2 with access to Kitchen & Living Room,268398473,55,1
22560,42791410,Perfect WFH or Staycation in the LES!,4297109,127,2
22561,42792116,Centrally located clean shared room byTimes Square,340373893,67,30
22562,42794094,Beautiful FULL 1BD in Lower East Side!,340860098,95,30
22563,42794290,Private bathroom New apartment in Bushwick 2020,334163301,60,30
22564,42794919,2020 Remodeled Brand New apartment in Bushwick,334163301,50,1
22565,42795487,New apartment in Bushwick 2020,19303369,45,30
22566,42795515,Retro  Room by Brighton Beach next to the subway,327961860,41,30
22567,42800812,Your access to New York,340910893,45,30
22568,42805340,Bright 2 BR in high rise with private balcony,91806581,221,30
22569,42805754,Modern and luxurious 1 BR with private Balcony,91806581,195,30
22570,42808686,The Boogie Down Exchange,4313527,81,30
22571,42815083,Jfk flight attendant crashpad,63729602,200,30
22572,42815488,Cozy Studio in Gramercy park,341019038,74,2
22573,42816863,Riverside Suite 5 star,128305959,89,30
22574,42830099,Hotel Hugo,300800542,0,30
22575,42831981,Double-Bed in Sunset Park/Industry City,264569855,40,1
22576,42835727,The Murray King Executive,61391963,133,30
22577,42835790,The Grand Executive,61391963,125,30
22578,42838791,Stunning Penthouse in heart of shopping district,7652744,445,3
22579,42841450,Grandma's House,55425915,179,3
22580,42842323,Charming beautiful one bed Apt UES,33782746,150,5
22581,42842946,COZY 2BEDS CLEAN | MODERN,160492333,264,1
22582,42856062,Huge and practice private Room.,46722604,65,30
22583,42869866,Beautiful Bedroom close to Manhattan.,162796527,36,2
22584,42871724,Cozy apartment NYC Upper Bay Unit A,338412156,100,3
22585,42873301,The New York Quest,336990552,150,2
22586,42878514,Amazing UES 2 Bed w/ Laundry and Doorman  #6134,113723310,185,30
22587,42880570,BEAUTIFUL 4 BEDROOMS WITH BALCONY UP TO 13 PEOPLE,341408541,368,30
22588,42880859,Bedroom #3 with Access to Kitchen & Living Room,268398473,60,1
22589,42882271,Private Bed-Stuy Duplex! 15-20 minutes to the City,62927172,300,3
22590,42888442,Cozy UES 2 Bed  w/ Laundry and Doorman #6131,113723310,200,30
22591,42894615,"Big, bright room by Stella.",15617507,42,3
22592,42895670,Great Location ! & Airport Savvy,86368678,40,30
22593,42904989,Cozy 1 Bedroom Soho/Village,23792039,140,30
22594,42910622,New Modern Apt. 1 Bed/1.5 Bath in Williamsburg,53963410,130,31
22595,42912076,Shannon A1 Spot,110638700,102,1
22596,42913200,LONG STAYS WELCOME Spacious APT by Penn station,308736652,247,30
22597,42913604,Entire private 2 bedroom APT with patio and garden,82277,189,6
22598,42917291,Access to Both N/W & M/R Line :Small Cozy room,334163301,39,30
22599,42921971,Modern Manhattan Highrise Apt w/ W/D,23485989,84,30
22600,42923015,Prime Location TimesSquare Room W.private bathroom,206451695,110,30
22601,42924798,Private room available near Columbia University,62558247,28,30
22602,42925669,Amazing UES 1 Bed w/ Laundry and Doorman #6132,113723310,165,30
22603,42925816,Private studio with Garden in Williamsburg,287993031,152,30
22604,42926459,Private cute studio in Williamsburg,287993031,111,30
22605,42926509,Very Sunny and Clean Apartment in Prospect Park,7526370,65,90
22606,42927825,Chic & Spacious SoHa One Bedroom Apartment #10334,314410176,250,30
22607,42929138,3 Bedroom Luxury Apt. Clean & Great Location!,11951664,80,30
22608,42935766,Big Bedroom New apartment in Williamsburg,204704622,45,30
22609,42935943,Good Room New apartment in Williamsburg,204704622,46,30
22610,42936364,Comfortable Room Brooklyn Williamsburg,204704622,60,30
22611,42938323,"Ideal Kips Bay 1BR w/ Doorman, Elevator, Gym, by Blueground",107434423,333,30
22612,42938939,Feels Like Home - 2 bedroom apartment,341887879,95,2
22613,42940158,Tranquil Retreat Outside NYC,341898315,186,2
22614,42942055,New apartment private bathroom in Williamsburg,204704622,49,30
22615,42949306,Shared Room in Modern Coliving | GYM,340094184,25,30
22616,42952137,Bedroom in Lower Manhattan 10038,62211530,54,3
22617,42954423,LARGE 2 BEDROOM 2 BATHROOM APARTMENT WITH  W/D,131083549,75,30
22618,42963167,Williamsburg Good New apartment,200239515,48,30
22619,42965074,"Cozy, Friendly, Bronx Living",13891989,114,1
22620,42966348,BIG XL STUDIO WEST VILLAGE - UNBEATABLE LOCATION,296353622,200,30
22621,42970160,"Cozy, Comfy, Sweet Harlem!",24800102,95,1
22622,42971061,PRIME Location:2min Subway 1min LIRR & NEWLY Built,334163301,35,30
22623,42972034,New(2015) Room & easy commute to Manhattan 35min,334163301,37,30
22624,42973259,New! Beautiful! Fun Home! Main St! Free Parking,342060071,186,30
22625,42974620,Sunny Room in the heart of Manhattan,339170908,70,5
22626,42975689,LIC Getaway 2 | 5 MIN TO NYC,33320745,167,30
22627,42982053,Cozy room in downtown Manhattan,11787449,65,2
22628,42982243,Urban Oasis in the Heart of Brooklyn,342224614,65,30
22629,42982616,"Large, True 1-Bed w/Balcony and Great Kitchen",7409877,140,60
22630,42982910,BIG XL STUDIO IN WEST VILLAGE,296353622,200,15
22631,42982980,Brooklyn Best 1 Bedroom,10786181,119,14
22632,42986989,Stylish private Apt & 20 min ride to the City!!,306576465,119,3
22633,42987588,Everything is New. Rare New apartment in Manhattan,334163301,37,30
22634,42988339,New Penthouse.  3 bed huge sunny loft with terrace,1594095,550,30
22635,42988902,Brooklyn Best 3 bedroom Fort Greene,10786181,199,30
22636,42988932,"$200/ week, Cheap studio space in Queens NY!",245238363,40,30
22637,42989701,"Modern, Designer 1 bedroom prime Brooklyn location",5600259,100,10
22638,42996551,Spacious Midtown 2BR | Desk | Washer/Dryer | GLS,30283594,503,30
22639,42996746,"Big Bedroom, Your Own Floor, Private Roof And Bath",24373587,65,30
22640,42997858,Your NYC Home #10335,314410176,234,30
22641,42998493,100% Private Apartment in Brooklyn Next To N-Train,342333414,64,2
22642,42999074,Quiet three bedroom in popular NYC neighborhood,29528165,70,30
22643,43002696,Comfy Romantic studio in Williamsburg,287993031,135,30
22644,43002941,The Alice Studio in Williamsburg !,287993031,121,1
22645,43003043,Amazing Large Top Floor Apartment/King Bed,287993031,183,2
22646,43004379,MONTEGO 1 BED/1BATH 1ST FLOOR APT-10 MINS—>JFK,107915864,100,1
22647,43011293,"Luxury Townhouse with beautiful garden,Cobble hill",302903408,714,30
22648,43011517,Brand new studio apt at east Manhattan,140744254,126,8
22649,43012924,"Brand new 3 bedroom apt, sunny, subway 3 minutes.",75395247,150,365
22650,43014791,Great room in a quiet house,22823937,35,30
22651,43018237,Sunny Cozy Loft in Greenpoint,1387051,65,30
22652,43021419,UES apartment,240853514,9999,30
22653,43032925,The modern cave,140138765,132,3
22654,43034172,Amazing large 2 bedrooms/center of Williamsburg,14156628,125,30
22655,43035357,Large Family House 3Br/2B - Self Check and Parking,165858696,182,2
22656,43044085,URBAN FARM APARTMENT LIC,33320745,199,30
22657,43044458,"Private apartment in Woodside, comfortable are!!",204704622,150,1
22658,43044938,Shared Apartment In Midtown East 1,340793389,65,30
22659,43047769,Aiyanna's Retreat,24243859,259,30
22660,43053652,Best town in Queens : Reasonable long term stay,204704622,41,30
22661,43054040,"amazing, Williamsburg, super clean, prime location",223917190,120,30
22662,43054170,Beautifully designed 1 bedroom,61391963,117,30
22663,43055374,Cozy room in Uptown,235073206,65,30
22664,43060572,Bright and airy 1 BR in heart of East Village!,70786342,194,30
22665,43060685,★★Amazing home with views | 10 min subway to NYC★★,20405437,134,1
22666,43060832,Charming room in Lower East side!,100672521,92,30
22667,43061729,Sunny and Quiet Bed-Stuy Escape,59985129,70,30
22668,43068232,Cozy studio in Mott Haven with Victorian charm,55164,51,7
22669,43069280,Selina Chelsea NYC - Standard Room,342821708,243,1
22670,43069498,Selina Chelsea NYC - Deluxe Room,342821708,258,1
22671,43069652,Selina Chelsea NYC - Unique Room,342821708,443,1
22672,43071731,Cute and Cozy Pad In the Middle of ToonTown,342847741,171,5
22673,43077104,Entire Place West Village 1 Bedroom Up to 4 People,5300585,221,3
22674,43077828,Time Square or Javit Center Walkable Corner Room!,342502879,49,30
22675,43078552,SIXTY LES,342053968,0,1
22676,43078862,Cozy Sunset Park with Woodsy Fun Furniture,19258433,74,7
22677,43080063,Brooklyn Luxury Gorgeous 2 Bedroom Apt,139145066,160,2
22678,43080604,Sun-Drenched Bushwick Loft,26117696,40,30
22679,43088328,Entire Luxurious Apartment (30 days minimum),319063500,79,30
22680,43095223,Private Shower Walk to Time Square & Javit Center!,342502879,49,30
22681,43103225,Nora's cozy place !,43719073,40,1
22682,43103808,Beautiful Brownstone Apt.,79720116,75,30
22683,43104937,Artsy Clinton Hill Hideout,51965453,80,1
22684,43105617,Private bedroom in shared artist apartment .,197372149,87,1
22685,43108992,Comfy Lenox Ave room 4mins walk to 134 St  Station,137358866,44,30
22686,43115243,Nice 1 Bedroom Private apt. (up to 3 guests) +WIFI,99643776,155,30
22687,43117552,The Wabbit Hole III (3-Bedroom Duplex),333624974,449,2
22688,43123958,Spacious Private Room Park Slope,341908723,49,30
22689,43124952,1 Bed in a 4-Bed Male Dorm with Private Bathroom,82111391,50,1
22690,43124955,1 Bed in a 4-Bed Mixed  Dorm with Private Bathroom,82111391,50,1
22691,43124960,1 Bed in a 4-Bed Female Dorm with Private Bathroom,82111391,50,1
22692,43124979,Double Room with one Queen Bed and a Private Bath,82111391,122,1
22693,43125802,Pre War Large Apt Clinton Hill,309936083,120,7
22694,43126400,Lux 2 bedroom in Bushwick with a garden,1401526,115,30
22695,43127075,Cozy room in the heart of Manhattan!,251188628,50,30
22696,43131075,Safe Private Room in UWS Manhattan,340101464,59,30
22697,43131415,Private Room in Serviced Coliving Apt,284548162,61,30
22698,43131502,Private Room in All-Inclusive Coliving Apt,291033670,60,30
22699,43131778,Broadway | Misty & Bright room + Gym,257802323,59,30
22700,43132445,Family Studio #53 near Times Square,343381111,116,1
22701,43133577,Shared Room in 4BR Townhouse,340094184,23,30
22702,43141435,Private Room in all inclusive Coliving,334383362,45,30
22703,43142085,Ultimate Bushwick Brooklyn 3-Bedroom,251991421,170,1
22704,43143734,Lustrous Bushwick Solo Room w/ a Fenced Backyard,137358866,51,30
22705,43147021,Broadway | Huge room + Gym + Roof,257802323,79,30
22706,43148901,Liberty Apt,343526940,85,30
22707,43149336,Freedom Apartment,343526940,85,30
22708,43150602,2 Bedrooms - Great Location in NYC,84823223,150,30
22709,43157624,Luxury 2-bedroom Presidential @ Wyndham Midtown 45,343585922,599,2
22710,43158150,Cozy and Stylish 2BR apt in Manhattan,249545376,500,30
22711,43161885,★SLEEP IN LUXURY | CLOSE TO NYC HOSPITALS | LYSOL★,20405437,128,1
22712,43163079,Awesome 1BR walk to NYU Langone hospital,171812142,130,30
22713,43163186,Artistic and clean studio near Union Square,6384454,160,30
22714,43170046,SUSANNA'S SUITE SPOT'S  3 Bedrooms A,173857407,180,3
22715,43170306,Massive 3 BR Penthouse w/2 Balconies (whole floor),13603829,1143,1
22716,43173066,Warm nest,343775444,280,30
22717,43174785,Pristine Park Slope Private Room,341908723,49,30
22718,43179761,Mi hogar es tu hogar 2,297679759,38,30
22719,43183034,"Big room for any period in Manhattan, Kips Bay",305327549,165,15
22720,43185808,Staten Island Charm,23815582,70,3
22721,43197566,2 bed room minutes away from NYC unit C,338412156,135,3
22722,43203702,Large (Post Covid) family get away in NYC!!,27060185,949,14
22723,43204389,Wall St | Outstanding Room + Desk,336064553,69,30
22724,43204442,Wall St | Classic Room + Financial Dist,336064553,59,30
22725,43204806,Beach/Airport room,307559759,35,1
22726,43205598,Wellington Hotel,335389657,0,1
22727,43207089,Peaches Home away from home,308295726,75,3
22728,43211440,Private Room in Cozy Bed-Stuy Home - 5L - Room 2,341908723,43,30
22729,43212312,Wall St | Beautiful Room + Financial Dt,336064553,67,30
22730,43213097,Monthly/Weekly Cozy and Sunny 2 bedroom apartment,5302735,189,14
22731,43213162,"Charming Top Floor Apartment in BedStuy, Brooklyn",3261533,85,30
22732,43215046,Ultimate East Williamsburg Individual Bedroom(s),251991421,88,1
22733,43220447,Brooklyn's Best- Sunny & Spacious Brownstone Apt,238380801,150,30
22734,43222663,Large Sunny Bedroom,49164956,30,60
22735,43230953,Beautiful 1 Bedroom in a Private Townhouse,209279462,70,30
22736,43231672,Spacious Manhattan Room. 4 mins to 134 St Station,137358866,68,30
22737,43236578,Beautiful Single Room near Central Park,340101464,59,30
22738,43238743,"Nice, Warm Room 10 minutes from JFK Airport & Mall",273411799,60,1
22739,43239496,Beautiful garden access apartment,1119209,100,30
22740,43239732,Brooklyn Designer Suite | 3BD/1BA |Washer/Dryer,344320122,219,7
22741,43245957,"138 Bowery, King Room",51548122,200,15
22742,43247386,6 Columbus Central Park Hotel,335072254,0,1
22743,43247472,Hotel 57,324955773,0,30
22744,43248446,Greenpoint Two Bedroom by McCarren Park,48430487,293,2
22745,43251455,Sleek Private Room Great Location,341908723,49,30
22746,43251669,Awesome Private Room Park Slope,341908723,49,30
22747,43264586,Gorgeous sunny apt in the heart of Williamsburg,344492196,100,30
22748,43265776,"Citadines Connect 5th Ave, Premier King",340938089,119,1
22749,43265806,"Citadines Connect 5th Ave, Premier Double",340938089,139,1
22750,43265846,"Citadines Connect 5th Ave, Presidential Suite",340938089,169,1
22751,43266587,"138 Bowery,  King Room",51548122,130,15
22752,43267312,"138 Bowery, Deluxe King Room",51548122,130,15
22753,43268899,Modern One Bedroom Apartment,51548122,168,13
22754,43271004,"138 Bowery, Suite with King bed",51548122,140,15
22755,43278897,"Excellent, comfortable and close to the airport.",344029666,48,1
22756,43284426,Small Cozy Bedroom in shared 2BR apt,49164956,30,60
22757,43285857,Deleted,344657177,39,100
22758,43286899,AWESOME CHARMING ROOM B WITH ROOF DECK ACCESS :),4291007,99,30
22759,43286957,CHARMING ROOM C WITH ROOF DECK ACCESS :),4291007,99,30
22760,43287038,MODERN ROOM IN CHARMING AREA +SWEET ROOF 2,4291007,99,30
22761,43287114,MODERN ROOM IN CHARMING AREA+ SWEET ROOF A,4291007,99,30
22762,43287158,SUNNY ROOM C IN CHARMING AREA + ROOF DECK ACCESS!,4291007,101,30
22763,43287352,MODERN ROOM IN CHARMING AREA+ SWEET ROOF C,4291007,99,30
22764,43289906,Sky Nest Studio - Home Away from Home | 5m to NYC,33320745,155,30
22765,43292505,Surrounded by Cafe/Restaurant/Bar : 2020 New Floor,200239515,45,30
22766,43292527,Simple room in Washington Heights,64539969,35,30
22767,43299277,Airy Brooklyn Brownstone - 20% off monthly stays,10782510,90,30
22768,43300250,Cozy and private bedroom in Manhattan.,325616993,47,30
22769,43302175,Private Studio in the Heart of the East Village,3279858,165,5
22770,43303056,"Amazing one bedroom,  2 blocks from subway",75395247,80,2
22771,43309906,Warm bedroom near JFK airport & shopping mall,273411799,24,1
22772,43310098,"138 Bowery, Classic Queen Room",51548122,130,15
22773,43310157,Bright studio,51548122,147,15
22774,43310215,The Compound,10581418,47,1
22775,43310255,"138 Bowery, Classic Queen Room",51548122,165,15
22776,43310275,"138 Bowery, Classic Queen Room",51548122,165,15
22777,43310986,"138 Bowery, Vibrant Queen Room",51548122,130,15
22778,43311037,Bright studio room,51548122,140,15
22779,43311186,"138 Bowery, Airy Queen Room",51548122,130,15
22780,43311409,138 Bowery Studio Suite,51548122,140,15
22781,43315188,King  Room,51548122,130,15
22782,43315235,"138 Bowery,  King Room",51548122,130,15
22783,43315319,"138 Bowery, Grand King Room",51548122,157,15
22784,43315428,"138 Bowery, King Studio Room",51548122,130,15
22785,43315455,"138 Bowery, Queen Studio Room",51548122,145,15
22786,43315528,138 Bowery Studio,51548122,145,15
22787,43316108,King Suite with living room space,51548122,135,15
22788,43317855,1-bedroom with piano in the heart of Williamsburg,2394401,100,30
22789,43319398,Hidden Gem w/balcony Safe-Peaceful.,239088720,45,3
22790,43327284,Roomy 1 Bedroom In Fantastic Midtown Location!,345008086,279,3
22791,43330828,Clean & Modern Studio | Washer/D | Work Desk | NYC,30283594,199,30
22792,43339117,Lux Home |Prof Clean| Close to NYC & ALL Hospitals,342873987,128,2
22793,43342124,Townhouse Designer Duplex w Private Roof Terrace,858366,425,30
22794,43348178,Spacious private bedroom and bath in 2BR Duplex,17459413,93,30
22795,43354537,1 Fully Furnished Rooms available -Upper West Side,13106591,40,20
22796,43355067,Sun-Drenched Open Loft in the Heart of Bushwick,51538996,100,30
22797,43357084,ENORMOUS ROOM - WASHER DRYER - MONTHLY RENTAL,231870747,55,30
22798,43357832,Luxurious 2BR midtown penthouse with skyline view,66125531,5000,1
22799,43358518,Incredible Beach House -Spectacular Ocean View!,151139612,471,2
22800,43365797,PRIVATE BEDROOM IN MANHATTAN NEW YORK CITY,258247777,75,14
22801,43366075,Good location apartment in Sunnyside,334163301,39,30
22802,43366401,Cozy + Chic Brooklyn Duplex,9381867,106,30
22803,43366638,★☆Sunnyside☆★ Huge room + Renovated bath & Kitchen,204704622,42,30
22804,43367510,Beautiful Newly Renovated Brooklyn Apartment,345497509,113,2
22805,43370455,MIDTOWN 42st beautiful entire apt/fantastic view,193835968,325,25
22806,43371736,Greenpoint Trendy 1bed,904110,115,30
22807,43373399,"Quiet, Beautiful Studio with Skyline & River Views",267689,270,3
22808,43374654,"Large room with Sofa, easy access to Manhattan",334163301,35,30
22809,43374709,7/E/F/M/R Subway train take you anywhere you want,334163301,38,30
22810,43374779,"Quiet Neighborhood, Easy commute",334163301,37,10
22811,43374815,One bedroom  in the heart of Williamsburg,223917190,104,30
22812,43374884,5Subway take you to Manhattan Large room with sofa,19303369,38,30
22813,43375362,5 Subway take you to Manhattan : With PRIVATE Bath,19303369,48,30
22814,43375476,Your Private Bath : Close to Queens Subway Hub,204704622,48,30
22815,43375507,New Bath + Large Room & Antique style apartment,204704622,38,30
22816,43375688,Reasonable Stay & Easy Commute & New Bath,334163301,39,30
22817,43375941,5min walk from Subway Station : Cozy Room,19303369,40,30
22818,43376843,Quaint 1 Bedroom Apartment - Great Location!,345092851,241,3
22819,43379173,Modern Touch/Surfers Paradise!,159369488,721,2
22820,43381880,large room in Apt. building,345626278,33,30
22821,43382836,Big room in nice area,339436944,42,1
22822,43383021,Large bright one-bedroom apartment,16916408,115,30
22823,43383323,Manhattan High Life,307197943,1025,1
22824,43386410,Spacious Studio in Midtown East,345119391,155,3
22825,43387571,"Sunny, Spacious and Artistic Apartment",311393048,149,4
22826,43391087,Best Studio Apartment in Town - Ideal Location!,283741531,145,4
22827,43391847,2BR1BA apartment: access to G & A&E subway line,204704622,49,5
22828,43391960,Small Reasonable stay in NYC 3min Subway Grand Ave,19303369,38,30
22829,43395424,Cozy Nolita Apartment,25826752,166,1
22830,43395757,Renovated 2 bedroom with stunning view(30 day min),3247979,109,21
22831,43404014,Apartment Manhattan Residence 41,310086283,738,5
22832,43407399,NEW furniture.A 1bd. Safe and quite.good energy.,142456326,96,7
22833,43410866,Sun drenched Oasis in West Village / Chelsea,24806910,326,4
22834,43411687,Dreamy 2br Red Hook Escape w/ Roof Deck and a View,2588147,150,365
22835,43412261,Newly Renovated 1 Bedroom on Cobble Hill Park,334095266,100,31
22836,43414113,"Perfect, Queen Size Bed /near St. John’s Hospital",344531954,80,2
22837,43414704,Modern Condo in Prime Location (Steps to Trains),22717726,150,30
22838,43414820,Private room  Apt in Manhattan 30min to Midtown,334163301,30,30
22839,43414885,Manhattan 30min to Midtown New Beautiful Apt,204704622,38,30
22840,43414928,"Perfect, King Size Bed/Free Parking/near Hospital",344531954,90,2
22841,43416025,Clean simple room close to 135 St. 25 mins to TSQ,137358866,45,30
22842,43419006,Cozy apartment! Wash. Sq Park Studio with W/D!,288317621,96,30
22843,43420677,Private room w bath in prime Williamsburg,764093,55,30
22844,43423542,DUMBO Waterfront 1.5 bed with city views,117995649,155,30
22845,43423642,"Bright, Spacious Room in Sharehouse",11395111,75,7
22846,43424953,Cozy and spacious 2 huge Bedrooms apartment,166286543,85,30
22847,43425402,Sunny 1 Bedroom Top Floor Apartment in L.E.S.,20566940,200,58
22848,43431228,Yankee stadium apartment,254074080,80,4
22849,43431973,Writer's Retreat in the Heart of the City,3607695,90,30
22850,43432211,TIMES SQUARE / PERFECT LOCATION,345690575,576,3
22851,43432968,Sun-drenched two-story loft on the Lower East Side,904893,240,4
22852,43433217,"Beautiful Townhouse - Private Garden, Cobble Hill",202781377,964,5
22853,43440132,Light-Soaked Oasis In Heart Of Greenpoint,8167593,50,31
22854,43443261,Your Harlem Hideaway,172209907,39,30
22855,43449275,Huge Sunny Renovated 2 Bedroom  Apt in Greenpoint,3311657,150,30
22856,43449985,Newest bright 3BR apt in the heart of Bushwick,216235179,102,35
22857,43450191,Area in woodside ♪ Good Cozy Room,204704622,36,30
22858,43451168,"Ent Elegant Pre-War/ Central Park, Shops, Theaters",7580102,209,30
22859,43452122,1 bedroom in Nolita with washer/dryer,45774825,100,30
22860,43453003,Super beautiful chic New York apartment,31816060,250,5
22861,43456952,NYC Lux 3 bedroom Apartment,63272360,140,14
22862,43457355,Monthly Stay: Large & Bright 1bd in BK Brownstone,4401257,100,30
22863,43458250,Cozy Apt Sleeps 5 ☆ 15 Minutes to Manhattan,9285314,120,3
22864,43459172,Discounted One Bed Apt In The Heart of NYC,345817312,214,3
22865,43465256,2 bedroom apartment near Times Sq.,297732471,350,30
22866,43467180,"Williamsburg Brooklyn, Lux 2 Bed, Terrace, Parking",4745160,200,5
22867,43468359,Comfy Place by Bronx Lebanon Hospital &  Stadium!,346579486,95,5
22868,43473890,1 Bed apartament in the heart of WILLIAMSBURG,346638859,139,2
22869,43479666,Brooklyn extra Large one bedroom,346712699,98,30
22870,43485997,"Bright studio, fully-furnished, great location",24051501,110,40
22871,43487992,Private suite near JFK & LIRR,245002893,122,1
22872,43489019,"Bronx 1 bedroom, Newly Renovated",3829233,85,30
22873,43489703,Cozy room mins walk + Junction / Elmhurst Sta,137358866,39,30
22874,43489836,Modern room with private bathroom in Astoria,293746147,89,2
22875,43495869,2BR/1BA Cozy & Fully Equipped  Near JFK Airport,346884245,90,7
22876,43496286,S and V's Place,18694441,101,2
