id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,availability_365
12226927,Brooklyn,Kensington,40.64444,-73.97846,Entire home/apt,0
12228859,Manhattan,Upper East Side,40.77615,-73.95112,Entire home/apt,0
12230921,Brooklyn,Williamsburg,40.71768,-73.95578,Entire home/apt,0
12234139,Manhattan,Upper West Side,40.76975,-73.9869,Entire home/apt,0
12245694,Manhattan,Inwood,40.86747,-73.91875,Entire home/apt,315
12245906,Manhattan,Upper West Side,40.79809,-73.96659,Entire home/apt,180
12247741,Manhattan,Upper East Side,40.7747,-73.95714,Private room,0
12249359,Manhattan,Hell's Kitchen,40.76532,-73.98997,Entire home/apt,213
12249461,Brooklyn,Sunset Park,40.63877,-74.01993,Private room,0
12252513,Brooklyn,Williamsburg,40.70843,-73.96805,Entire home/apt,0
12252583,Brooklyn,Clinton Hill,40.68614,-73.96671,Private room,0
12252993,Brooklyn,Crown Heights,40.67319,-73.91315,Entire home/apt,215
12265378,Manhattan,Lower East Side,40.72056,-73.98628,Private room,292
12267015,Manhattan,Upper West Side,40.78383,-73.97351,Entire home/apt,0
12267522,Manhattan,East Village,40.72689,-73.98809,Entire home/apt,336
12267599,Manhattan,Harlem,40.82153,-73.94525,Entire home/apt,330
12268056,Brooklyn,Bushwick,40.69742,-73.92725,Private room,0
12272376,Queens,Arverne,40.59367,-73.7887,Entire home/apt,328
12272850,Manhattan,Kips Bay,40.74001,-73.97811,Entire home/apt,308
12273048,Manhattan,Theater District,40.76239,-73.98164,Entire home/apt,361
12282916,Queens,Long Island City,40.75848,-73.93194,Entire home/apt,0
12284280,Brooklyn,Sunset Park,40.6492,-74.00285,Entire home/apt,111
12286939,Brooklyn,Williamsburg,40.70763,-73.95331,Private room,0
12287938,Brooklyn,Bedford-Stuyvesant,40.69613,-73.94481,Private room,0
12290567,Brooklyn,Prospect-Lefferts Gardens,40.66158,-73.95999,Entire home/apt,0
12291318,Manhattan,East Harlem,40.80194,-73.94367,Private room,58
12292255,Brooklyn,South Slope,40.66744,-73.98546,Entire home/apt,35
12293900,Queens,Maspeth,40.72292,-73.90771,Entire home/apt,342
12300734,Manhattan,Upper West Side,40.77814,-73.98066,Private room,0
12301489,Manhattan,Gramercy,40.73467,-73.98589,Entire home/apt,0
12302170,Manhattan,Hell's Kitchen,40.7621,-73.9928,Entire home/apt,113
12308695,Brooklyn,Bushwick,40.69018,-73.90309,Private room,0
12317903,Manhattan,Midtown,40.75307,-73.96691,Entire home/apt,158
12321626,Manhattan,East Village,40.72322,-73.98411,Entire home/apt,0
12324757,Brooklyn,Williamsburg,40.7122,-73.94212,Entire home/apt,0
12325036,Brooklyn,Bedford-Stuyvesant,40.69371,-73.94622,Private room,90
12325045,Manhattan,Midtown,40.76043,-73.96892,Entire home/apt,197
12325291,Manhattan,Washington Heights,40.83479,-73.94392,Entire home/apt,324
12328112,Brooklyn,Greenpoint,40.73225,-73.95454,Entire home/apt,365
12333456,Brooklyn,Williamsburg,40.71912,-73.94217,Entire home/apt,0
12336668,Brooklyn,Williamsburg,40.70973,-73.95292,Private room,0
12338559,Brooklyn,Williamsburg,40.7188,-73.9581,Private room,0
12342004,Manhattan,Washington Heights,40.8354,-73.94556,Entire home/apt,0
12342876,Queens,Astoria,40.76257,-73.91531,Entire home/apt,0
12343098,Manhattan,West Village,40.73144,-74.0094,Entire home/apt,303
12343793,Brooklyn,Williamsburg,40.71757,-73.95863,Private room,0
12344391,Brooklyn,Bedford-Stuyvesant,40.68639,-73.91846,Private room,0
12344456,Brooklyn,Park Slope,40.67548,-73.9815,Entire home/apt,248
12345178,Queens,Flushing,40.75026,-73.82912,Private room,133
12345615,Bronx,Parkchester,40.83836,-73.85775,Private room,339
12345786,Manhattan,East Village,40.72895,-73.98736,Private room,0
12346131,Bronx,Pelham Gardens,40.86168,-73.84776,Entire home/apt,365
12353119,Manhattan,Washington Heights,40.83565,-73.94352,Entire home/apt,324
12355067,Manhattan,Chelsea,40.74553,-73.99784,Private room,0
12358117,Brooklyn,Flatbush,40.63137,-73.96621,Entire home/apt,13
12358120,Manhattan,Chelsea,40.74184,-73.99883,Entire home/apt,0
12359146,Brooklyn,Bedford-Stuyvesant,40.67986,-73.91107,Entire home/apt,336
12360207,Brooklyn,Williamsburg,40.71609,-73.96133,Entire home/apt,284
12360660,Manhattan,Chinatown,40.71638,-73.99326,Private room,364
12363920,Brooklyn,Bushwick,40.70015,-73.9189,Private room,0
12365206,Brooklyn,Cypress Hills,40.67769,-73.89298,Private room,0
12366132,Manhattan,East Village,40.72444,-73.98136,Private room,0
12366226,Brooklyn,Bedford-Stuyvesant,40.69615,-73.9339,Private room,0
12366762,Brooklyn,Bergen Beach,40.62397,-73.91051,Entire home/apt,324
12367449,Queens,Astoria,40.7619,-73.91985,Private room,0
12367673,Manhattan,Financial District,40.70733,-74.00529,Private room,0
12370347,Brooklyn,Crown Heights,40.66863,-73.94116,Private room,228
12375976,Manhattan,East Village,40.72376,-73.97975,Entire home/apt,0
12380717,Manhattan,Upper East Side,40.76628,-73.9602,Entire home/apt,0
12381336,Brooklyn,Williamsburg,40.71728,-73.95849,Entire home/apt,2
12383041,Brooklyn,Bedford-Stuyvesant,40.69563,-73.94376,Private room,0
12383067,Manhattan,Upper East Side,40.78737,-73.95482,Private room,58
12384862,Manhattan,Hell's Kitchen,40.76411,-73.99371,Entire home/apt,225
12385002,Queens,Jamaica,40.69922,-73.81457,Entire home/apt,61
12385794,Manhattan,Financial District,40.70982,-74.01133,Entire home/apt,364
12386579,Manhattan,Inwood,40.87028,-73.91327,Private room,365
12389931,Manhattan,Flatiron District,40.73912,-73.98724,Entire home/apt,0
12390529,Bronx,Parkchester,40.83825,-73.85661,Private room,137
12396603,Brooklyn,Crown Heights,40.67566,-73.93878,Private room,0
12400242,Queens,Ridgewood,40.70925,-73.90122,Entire home/apt,44
12401233,Manhattan,Harlem,40.81297,-73.9433,Private room,87
12403252,Manhattan,Harlem,40.80837,-73.95514,Entire home/apt,321
12403816,Manhattan,Hell's Kitchen,40.7603,-73.99602,Entire home/apt,37
12404734,Brooklyn,Williamsburg,40.71226,-73.96179,Private room,0
12404998,Queens,Astoria,40.76869,-73.91966,Entire home/apt,0
12405814,Bronx,Longwood,40.81361,-73.90398,Entire home/apt,0
12406683,Brooklyn,Sunset Park,40.66248,-73.99667,Entire home/apt,0
12409217,Manhattan,Hell's Kitchen,40.76411,-73.99371,Entire home/apt,247
12410412,Brooklyn,Flatbush,40.6497,-73.96688,Entire home/apt,0
12417189,Queens,Astoria,40.76473,-73.91265,Private room,2
12423497,Manhattan,Midtown,40.76541,-73.98321,Entire home/apt,0
12423868,Manhattan,Harlem,40.82616,-73.94023,Entire home/apt,0
12425266,Brooklyn,Bedford-Stuyvesant,40.68648,-73.9187,Private room,364
12426775,Brooklyn,Williamsburg,40.70982,-73.9544,Private room,0
12426784,Manhattan,Upper East Side,40.77101,-73.95666,Private room,364
12426957,Brooklyn,Bushwick,40.69336,-73.9213,Private room,0
12430126,Manhattan,Morningside Heights,40.80538,-73.96498,Private room,0
12431649,Manhattan,Hell's Kitchen,40.76411,-73.99371,Entire home/apt,332
12433302,Brooklyn,Bedford-Stuyvesant,40.68922,-73.95148,Entire home/apt,206
12433898,Queens,Jackson Heights,40.75086,-73.87993,Private room,0
12434717,Brooklyn,Prospect-Lefferts Gardens,40.66172,-73.94564,Private room,62
12443469,Manhattan,Chinatown,40.71634,-73.9914,Entire home/apt,14
12445714,Manhattan,Harlem,40.82718,-73.9439,Entire home/apt,0
12450817,Brooklyn,Fort Greene,40.68401,-73.97128,Entire home/apt,334
12451425,Manhattan,Midtown,40.7501,-73.97226,Entire home/apt,0
12452110,Manhattan,Hell's Kitchen,40.76503,-73.99596,Entire home/apt,115
12454556,Manhattan,East Village,40.72558,-73.9819,Private room,0
12462634,Manhattan,Upper West Side,40.77621,-73.97952,Entire home/apt,0
12464635,Brooklyn,Williamsburg,40.71579,-73.95391,Entire home/apt,0
12465732,Manhattan,Chinatown,40.71317,-73.9957,Private room,0
12467421,Manhattan,Upper West Side,40.77504,-73.9896,Entire home/apt,0
12470877,Manhattan,East Village,40.72813,-73.98034,Private room,0
12471447,Manhattan,Upper West Side,40.77856,-73.97667,Entire home/apt,0
12477280,Manhattan,Murray Hill,40.75053,-73.97991,Private room,178
12485134,Manhattan,East Village,40.7265,-73.98936,Entire home/apt,0
12485862,Brooklyn,Williamsburg,40.71038,-73.96469,Entire home/apt,336
12487909,Queens,Flushing,40.76664,-73.81944,Private room,0
12492941,Brooklyn,Bedford-Stuyvesant,40.68373,-73.93677,Private room,0
12493228,Manhattan,Hell's Kitchen,40.76257,-73.98989,Private room,0
12494870,Brooklyn,Greenpoint,40.72596,-73.95602,Private room,0
12495831,Manhattan,Midtown,40.75769,-73.96592,Entire home/apt,65
12496037,Manhattan,Upper West Side,40.78374,-73.97218,Entire home/apt,57
12496118,Bronx,Allerton,40.86768,-73.8605,Entire home/apt,347
12497438,Manhattan,Chinatown,40.71593,-73.99803,Entire home/apt,62
12497783,Manhattan,Morningside Heights,40.80317,-73.96408,Private room,0
12502633,Brooklyn,Gowanus,40.66714,-73.99411,Private room,0
12509350,Brooklyn,Greenpoint,40.72191,-73.94405,Private room,0
12511986,Manhattan,Harlem,40.8162,-73.94616,Private room,337
12513269,Brooklyn,South Slope,40.66673,-73.98824,Private room,7
12519645,Manhattan,Upper East Side,40.78673,-73.95347,Private room,0
12522024,Manhattan,East Village,40.72769,-73.99068,Entire home/apt,0
12532453,Brooklyn,Williamsburg,40.71409,-73.94812,Private room,0
12542485,Manhattan,Midtown,40.75089,-73.98129,Entire home/apt,237
12542544,Manhattan,Hell's Kitchen,40.76401,-73.99649,Entire home/apt,132
12542909,Queens,Long Island City,40.74736,-73.92264,Entire home/apt,0
12547481,Manhattan,Midtown,40.7654,-73.97978,Entire home/apt,0
12549290,Manhattan,Financial District,40.70666,-74.00791,Private room,0
12554945,Manhattan,Harlem,40.82382,-73.95351,Private room,0
12558745,Brooklyn,Bushwick,40.69446,-73.92809,Private room,39
12560110,Queens,Glendale,40.70207,-73.89433,Entire home/apt,0
12561615,Manhattan,Midtown,40.75532,-73.96475,Private room,363
12561681,Manhattan,Upper East Side,40.76643,-73.96124,Entire home/apt,35
12563738,Manhattan,Harlem,40.80475,-73.94929,Entire home/apt,125
12568401,Manhattan,West Village,40.73913,-74.00169,Entire home/apt,0
12582348,Queens,Astoria,40.7704,-73.91701,Private room,0
12584072,Staten Island,Stapleton,40.62534,-74.07705,Entire home/apt,303
12587017,Manhattan,Upper West Side,40.78256,-73.97863,Entire home/apt,0
12587102,Brooklyn,Williamsburg,40.71581,-73.96041,Private room,0
12587698,Brooklyn,Bushwick,40.68601,-73.91164,Private room,0
12590077,Brooklyn,South Slope,40.66727,-73.99119,Entire home/apt,216
12590964,Brooklyn,Clinton Hill,40.68336,-73.9675,Private room,151
12591059,Brooklyn,Prospect-Lefferts Gardens,40.65785,-73.96068,Entire home/apt,0
12592427,Queens,Flushing,40.72838,-73.80162,Private room,217
12593389,Manhattan,Upper West Side,40.79834,-73.96215,Entire home/apt,236
12598128,Manhattan,Upper West Side,40.79879,-73.95972,Entire home/apt,270
12598446,Manhattan,Upper West Side,40.79653,-73.96223,Entire home/apt,224
12600198,Queens,Astoria,40.76412,-73.92894,Private room,32
12601900,Brooklyn,Crown Heights,40.67538,-73.94091,Entire home/apt,0
12602212,Brooklyn,Bedford-Stuyvesant,40.68495,-73.91754,Private room,364
12606349,Manhattan,East Harlem,40.78965,-73.94329,Entire home/apt,356
12610244,Manhattan,Harlem,40.80766,-73.95199,Private room,235
12611122,Brooklyn,Fort Greene,40.68832,-73.97509,Entire home/apt,0
12619450,Brooklyn,Kensington,40.63762,-73.97444,Entire home/apt,333
12624890,Manhattan,Harlem,40.81179,-73.94151,Shared room,153
12626663,Manhattan,Harlem,40.80977,-73.94449,Entire home/apt,0
12628500,Queens,Jackson Heights,40.75126,-73.88117,Private room,0
12630337,Manhattan,Chinatown,40.71557,-73.99006,Entire home/apt,0
12642845,Brooklyn,South Slope,40.66149,-73.98784,Entire home/apt,293
12644989,Manhattan,Upper West Side,40.7936,-73.96585,Entire home/apt,0
12645495,Queens,East Elmhurst,40.76168,-73.86552,Entire home/apt,158
12649685,Brooklyn,Greenpoint,40.7295,-73.95745,Entire home/apt,0
12650991,Brooklyn,Bedford-Stuyvesant,40.69746,-73.94899,Private room,0
12652939,Brooklyn,Bushwick,40.70068,-73.91985,Private room,0
12652964,Brooklyn,Bedford-Stuyvesant,40.68407,-73.95283,Private room,0
12653025,Brooklyn,Gowanus,40.66793,-73.993,Entire home/apt,115
12653674,Manhattan,Harlem,40.8176,-73.94711,Entire home/apt,0
12653871,Brooklyn,Crown Heights,40.66366,-73.95603,Private room,365
12656785,Brooklyn,Williamsburg,40.71583,-73.95581,Private room,0
12657039,Brooklyn,Williamsburg,40.71224,-73.95838,Private room,0
12657888,Manhattan,Upper West Side,40.80183,-73.96373,Private room,0
12658099,Manhattan,Chelsea,40.74564,-73.99779,Private room,0
12664893,Manhattan,Harlem,40.81147,-73.94077,Private room,176
12665113,Brooklyn,Gowanus,40.68286,-73.98856,Entire home/apt,0
12666669,Manhattan,Upper East Side,40.78221,-73.95383,Private room,0
12670883,Brooklyn,Bedford-Stuyvesant,40.68957,-73.93515,Private room,0
12674934,Manhattan,Hell's Kitchen,40.76195,-73.9942,Private room,0
12675052,Manhattan,Kips Bay,40.74,-73.98226,Entire home/apt,0
12679172,Manhattan,Harlem,40.81389,-73.95421,Entire home/apt,0
12681206,Queens,Sunnyside,40.73991,-73.92709,Private room,318
12684394,Manhattan,Harlem,40.82507,-73.93889,Private room,0
12686241,Brooklyn,Bedford-Stuyvesant,40.69462,-73.94693,Private room,90
12687169,Brooklyn,Park Slope,40.67687,-73.97848,Private room,0
12693458,Brooklyn,Williamsburg,40.71079,-73.94698,Private room,0
12702291,Manhattan,Hell's Kitchen,40.76411,-73.99371,Entire home/apt,307
12703851,Brooklyn,Clinton Hill,40.68522,-73.96303,Entire home/apt,0
12704039,Staten Island,Tompkinsville,40.6298,-74.08527,Private room,150
12705155,Brooklyn,Gowanus,40.67176,-73.98973,Entire home/apt,0
12705303,Manhattan,Upper East Side,40.77593,-73.94977,Entire home/apt,0
12705519,Manhattan,Washington Heights,40.83335,-73.94344,Entire home/apt,0
12708671,Manhattan,Hell's Kitchen,40.76411,-73.99371,Entire home/apt,331
12711153,Queens,Flushing,40.74886,-73.83007,Private room,329
12711232,Manhattan,Harlem,40.82945,-73.94894,Private room,0
12711351,Queens,Flushing,40.74981,-73.82785,Private room,147
12713289,Brooklyn,Sunset Park,40.63666,-74.01504,Private room,0
12713863,Queens,Jackson Heights,40.74764,-73.888,Private room,277
12713927,Queens,Jackson Heights,40.74775,-73.88777,Private room,0
12713950,Manhattan,Morningside Heights,40.81527,-73.96096,Private room,0
12720048,Brooklyn,Bedford-Stuyvesant,40.6891,-73.9231,Private room,88
12723066,Manhattan,Midtown,40.75035,-73.98318,Entire home/apt,229
12723698,Manhattan,East Village,40.72902,-73.98173,Entire home/apt,345
12725523,Brooklyn,Williamsburg,40.70808,-73.95114,Entire home/apt,0
12728514,Manhattan,Harlem,40.8253,-73.94236,Private room,0
12733430,Brooklyn,Williamsburg,40.71904,-73.95413,Entire home/apt,0
12733742,Manhattan,Harlem,40.82555,-73.95159,Private room,0
12735969,Brooklyn,Bushwick,40.69447,-73.92938,Private room,0
12737192,Manhattan,Harlem,40.82456,-73.94046,Private room,63
12737335,Manhattan,Harlem,40.83202,-73.94414,Private room,0
12737660,Brooklyn,Williamsburg,40.70691,-73.93679,Private room,0
12737735,Brooklyn,Greenpoint,40.72418,-73.94638,Private room,0
12737915,Brooklyn,Williamsburg,40.71203,-73.93703,Private room,0
12740226,Brooklyn,Williamsburg,40.71206,-73.9617,Private room,0
12740726,Brooklyn,Williamsburg,40.71282,-73.946,Entire home/apt,0
12747935,Brooklyn,Bedford-Stuyvesant,40.6873,-73.92113,Private room,152
12751037,Manhattan,East Village,40.73159,-73.98459,Private room,0
12751471,Manhattan,Inwood,40.86862,-73.91861,Private room,0
12759453,Queens,Cambria Heights,40.68717,-73.7362,Entire home/apt,328
12760088,Manhattan,Morningside Heights,40.80446,-73.9583,Private room,0
12761563,Manhattan,Harlem,40.82055,-73.9558,Entire home/apt,0
12762497,Brooklyn,Flatbush,40.65324,-73.95406,Entire home/apt,0
12763008,Queens,Sunnyside,40.74017,-73.92756,Private room,153
12763721,Brooklyn,East Flatbush,40.65876,-73.91965,Private room,0
12764378,Brooklyn,Crown Heights,40.67742,-73.95027,Entire home/apt,0
12772993,Manhattan,Chelsea,40.75044,-73.99677,Private room,0
12775106,Queens,Long Island City,40.74665,-73.94567,Entire home/apt,0
12778678,Manhattan,Midtown,40.7602,-73.96595,Entire home/apt,331
12791778,Brooklyn,Williamsburg,40.71264,-73.94674,Private room,0
12794520,Manhattan,Washington Heights,40.84278,-73.93916,Private room,0
12794791,Manhattan,Washington Heights,40.83897,-73.94374,Private room,330
12795006,Manhattan,Upper East Side,40.77256,-73.95648,Private room,89
12797598,Manhattan,East Harlem,40.79018,-73.94872,Private room,0
12797920,Manhattan,Upper West Side,40.79851,-73.96358,Private room,0
12804309,Brooklyn,Clinton Hill,40.68257,-73.96061,Entire home/apt,100
12805496,Manhattan,Washington Heights,40.83428,-73.94408,Private room,56
12806016,Brooklyn,Flatbush,40.64143,-73.96011,Entire home/apt,28
12806177,Manhattan,Harlem,40.83288,-73.9461,Private room,135
12806356,Queens,Long Island City,40.74151,-73.95578,Entire home/apt,123
12807447,Brooklyn,South Slope,40.66568,-73.97995,Entire home/apt,155
12810452,Manhattan,Two Bridges,40.71272,-73.99726,Private room,0
12811459,Manhattan,Hell's Kitchen,40.76387,-73.98733,Entire home/apt,274
12812370,Manhattan,Hell's Kitchen,40.7593,-73.99476,Entire home/apt,0
12812577,Manhattan,Hell's Kitchen,40.76387,-73.98733,Entire home/apt,313
12812618,Brooklyn,Williamsburg,40.71153,-73.96274,Private room,0
12814578,Brooklyn,Windsor Terrace,40.65722,-73.97855,Entire home/apt,264
12815139,Brooklyn,Prospect Heights,40.67764,-73.9647,Entire home/apt,0
12824308,Manhattan,East Harlem,40.79513,-73.93293,Private room,365
12825700,Manhattan,Chelsea,40.74252,-73.99941,Entire home/apt,0
12827921,Manhattan,Lower East Side,40.71798,-73.98457,Private room,0
12827964,Brooklyn,South Slope,40.66424,-73.97992,Entire home/apt,297
12829063,Brooklyn,Prospect Heights,40.67883,-73.96814,Entire home/apt,267
12830905,Manhattan,East Village,40.72891,-73.97977,Private room,0
12831310,Manhattan,East Village,40.72551,-73.97741,Private room,0
12831418,Manhattan,Harlem,40.82927,-73.94635,Private room,0
12832062,Queens,Rockaway Beach,40.58874,-73.81322,Entire home/apt,0
12832227,Manhattan,Morningside Heights,40.80377,-73.96468,Private room,0
12832899,Manhattan,Upper East Side,40.7636,-73.96117,Entire home/apt,324
12833187,Manhattan,Upper East Side,40.76334,-73.96301,Entire home/apt,324
12834648,Manhattan,Upper East Side,40.77338,-73.9465,Entire home/apt,338
12836723,Brooklyn,Bensonhurst,40.61336,-73.98574,Private room,285
12836808,Manhattan,Hell's Kitchen,40.76748,-73.9862,Entire home/apt,297
12836932,Manhattan,Morningside Heights,40.80378,-73.96223,Entire home/apt,0
12846048,Brooklyn,Park Slope,40.66801,-73.975,Entire home/apt,44
12846584,Brooklyn,Greenpoint,40.73384,-73.95733,Entire home/apt,0
12847902,Bronx,Concourse,40.83194,-73.92125,Private room,365
12851100,Queens,Ditmars Steinway,40.77218,-73.91284,Entire home/apt,0
12851307,Brooklyn,Williamsburg,40.71303,-73.95297,Private room,365
12851607,Manhattan,Upper West Side,40.8004,-73.96416,Entire home/apt,0
12851869,Manhattan,Little Italy,40.71832,-73.99863,Entire home/apt,332
12852083,Brooklyn,Gowanus,40.68392,-73.98649,Entire home/apt,314
12853330,Manhattan,Harlem,40.82214,-73.93963,Private room,0
12854734,Manhattan,Chelsea,40.7404,-73.99895,Entire home/apt,299
12855923,Manhattan,Harlem,40.82363,-73.94555,Private room,365
12856529,Manhattan,Midtown,40.76432,-73.97685,Entire home/apt,0
12856720,Queens,Long Island City,40.75198,-73.94033,Private room,338
12856992,Queens,Long Island City,40.73665,-73.92934,Private room,365
12863815,Manhattan,West Village,40.73578,-74.0004,Entire home/apt,0
12864193,Manhattan,Upper West Side,40.77792,-73.97602,Entire home/apt,0
12866207,Brooklyn,Clinton Hill,40.68578,-73.96458,Private room,335
12866948,Bronx,Concourse Village,40.83557,-73.91412,Private room,179
12867918,Manhattan,Upper East Side,40.76947,-73.95647,Entire home/apt,268
12869174,Brooklyn,Flatbush,40.63699,-73.95613,Private room,0
12869679,Brooklyn,Williamsburg,40.71277,-73.95097,Entire home/apt,0
12869930,Manhattan,Hell's Kitchen,40.76411,-73.99371,Entire home/apt,230
12871039,Manhattan,Hell's Kitchen,40.76418,-73.99109,Entire home/apt,365
12871310,Brooklyn,Bushwick,40.68812,-73.91409,Private room,0
12871708,Manhattan,Washington Heights,40.85389,-73.93628,Entire home/apt,3
12873930,Manhattan,Upper West Side,40.78303,-73.97966,Entire home/apt,0
12876883,Brooklyn,Borough Park,40.63924,-73.99665,Private room,0
12881611,Brooklyn,Greenpoint,40.72691,-73.94843,Private room,0
12883073,Manhattan,East Village,40.72356,-73.98753,Entire home/apt,52
12885472,Queens,Ridgewood,40.7068,-73.9022,Entire home/apt,21
12897616,Manhattan,Upper West Side,40.80365,-73.96631,Private room,0
12897713,Manhattan,Chelsea,40.75014,-73.99488,Entire home/apt,0
12898987,Brooklyn,South Slope,40.666,-73.98473,Entire home/apt,92
12899112,Manhattan,East Harlem,40.78711,-73.94113,Private room,0
12902686,Brooklyn,Fort Hamilton,40.61567,-74.03481,Entire home/apt,0
12903772,Manhattan,Upper West Side,40.79066,-73.97285,Entire home/apt,0
12904840,Brooklyn,Bay Ridge,40.63229,-74.03,Private room,0
12905314,Manhattan,Washington Heights,40.83643,-73.94262,Private room,0
12912510,Brooklyn,Williamsburg,40.718,-73.95663,Entire home/apt,0
12914669,Manhattan,Harlem,40.80785,-73.94177,Private room,0
12914726,Manhattan,Greenwich Village,40.72888,-74.00215,Private room,0
12916138,Manhattan,East Harlem,40.79651,-73.94947,Entire home/apt,0
12916189,Brooklyn,Sunset Park,40.66317,-73.99748,Entire home/apt,365
12916646,Manhattan,Hell's Kitchen,40.75839,-73.99165,Private room,0
12917057,Manhattan,Lower East Side,40.72087,-73.98586,Entire home/apt,0
12917422,Manhattan,Harlem,40.82202,-73.95678,Private room,0
12917834,Manhattan,Hell's Kitchen,40.76223,-73.99689,Entire home/apt,0
12924969,Brooklyn,Bedford-Stuyvesant,40.68515,-73.91856,Private room,365
12926849,Brooklyn,Greenpoint,40.72707,-73.9483,Private room,0
12932186,Manhattan,Harlem,40.81358,-73.95021,Entire home/apt,24
12932670,Queens,Flushing,40.7492,-73.82975,Entire home/apt,150
12932748,Manhattan,Lower East Side,40.71771,-73.99119,Private room,0
12941586,Manhattan,Upper West Side,40.79433,-73.97057,Entire home/apt,0
12947660,Manhattan,East Village,40.72957,-73.98421,Private room,0
12950979,Manhattan,Inwood,40.86764,-73.91961,Entire home/apt,0
12950991,Manhattan,Upper East Side,40.77481,-73.95089,Entire home/apt,0
12951215,Manhattan,Hell's Kitchen,40.76051,-73.99962,Entire home/apt,357
12953867,Brooklyn,Bushwick,40.70308,-73.92064,Private room,71
12954148,Manhattan,Upper West Side,40.80046,-73.96139,Private room,0
12955453,Manhattan,Upper East Side,40.76497,-73.95793,Private room,0
12955940,Bronx,Fordham,40.85575,-73.90006,Private room,0
12962798,Manhattan,East Village,40.7295,-73.9839,Entire home/apt,0
12964763,Manhattan,Hell's Kitchen,40.76411,-73.99371,Entire home/apt,362
12965215,Brooklyn,Clinton Hill,40.68578,-73.96458,Private room,365
12965288,Queens,Long Island City,40.7643,-73.93507,Private room,0
12966225,Staten Island,Richmondtown,40.57095,-74.12328,Entire home/apt,130
12966504,Brooklyn,Williamsburg,40.71848,-73.95706,Entire home/apt,10
12972040,Manhattan,Murray Hill,40.74911,-73.97944,Private room,328
12972292,Queens,Maspeth,40.72075,-73.895,Private room,359
12972783,Queens,Maspeth,40.72071,-73.89448,Private room,0
12973288,Queens,Maspeth,40.72097,-73.89508,Private room,365
12973363,Brooklyn,Prospect Heights,40.67369,-73.96487,Private room,0
12973819,Brooklyn,Flatbush,40.65293,-73.95778,Entire home/apt,0
12973878,Brooklyn,Borough Park,40.64669,-73.99748,Private room,0
12973927,Brooklyn,Williamsburg,40.70065,-73.94363,Private room,365
12979100,Manhattan,Financial District,40.70838,-74.00394,Entire home/apt,0
12984848,Brooklyn,Greenpoint,40.73484,-73.9538,Private room,219
12984851,Manhattan,Chinatown,40.71792,-73.99322,Private room,0
12985547,Manhattan,Upper East Side,40.77294,-73.95729,Entire home/apt,351
12986700,Brooklyn,Williamsburg,40.71905,-73.9557,Entire home/apt,0
12986728,Manhattan,Harlem,40.82379,-73.95119,Private room,0
12987298,Brooklyn,South Slope,40.66217,-73.98129,Private room,0
12987983,Queens,Ridgewood,40.70355,-73.91187,Private room,0
12988054,Queens,Ridgewood,40.70434,-73.91037,Private room,0
12990502,Queens,Astoria,40.77119,-73.92027,Private room,0
12990578,Manhattan,Hell's Kitchen,40.75468,-73.99262,Private room,0
12990926,Queens,Astoria,40.77108,-73.9207,Private room,0
12999167,Manhattan,Lower East Side,40.72035,-73.98817,Entire home/apt,0
13000020,Manhattan,Lower East Side,40.72085,-73.98204,Entire home/apt,0
13000527,Manhattan,Two Bridges,40.71097,-73.99346,Private room,0
13001082,Manhattan,East Harlem,40.78989,-73.94427,Shared room,322
13004741,Manhattan,Washington Heights,40.84387,-73.93431,Private room,0
13004961,Manhattan,Harlem,40.80683,-73.94574,Entire home/apt,352
13004967,Manhattan,Harlem,40.80526,-73.94618,Private room,362
13004996,Queens,Rockaway Beach,40.58809,-73.81255,Entire home/apt,17
13006399,Manhattan,Harlem,40.82569,-73.94618,Entire home/apt,52
13006794,Manhattan,Upper West Side,40.79795,-73.96364,Entire home/apt,0
13009244,Manhattan,West Village,40.73837,-74.00027,Entire home/apt,240
13013882,Brooklyn,Williamsburg,40.70735,-73.94127,Private room,0
13014556,Brooklyn,Crown Heights,40.67265,-73.95562,Private room,57
13015322,Manhattan,Two Bridges,40.71225,-73.99632,Private room,0
13016417,Manhattan,Kips Bay,40.74296,-73.98028,Entire home/apt,0
13017016,Manhattan,SoHo,40.7265,-74.00143,Entire home/apt,26
13017140,Manhattan,Harlem,40.8164,-73.9583,Entire home/apt,0
13018125,Manhattan,Chelsea,40.74285,-74.00039,Entire home/apt,0
13018248,Brooklyn,Williamsburg,40.70719,-73.96185,Entire home/apt,139
13019053,Manhattan,East Village,40.72825,-73.98668,Entire home/apt,0
13019720,Manhattan,Midtown,40.75336,-73.97161,Hotel room,0
13023771,Brooklyn,Prospect-Lefferts Gardens,40.65761,-73.95255,Private room,342
13027365,Queens,Ridgewood,40.70278,-73.90034,Entire home/apt,1
13028533,Manhattan,Midtown,40.75356,-73.97358,Hotel room,0
13030999,Manhattan,Financial District,40.70519,-74.01205,Entire home/apt,0
13031826,Brooklyn,Crown Heights,40.67539,-73.95576,Entire home/apt,0
13031854,Brooklyn,Crown Heights,40.67237,-73.95428,Entire home/apt,117
13032261,Manhattan,Midtown,40.75205,-73.97355,Private room,0
13033170,Brooklyn,Williamsburg,40.71213,-73.94976,Entire home/apt,109
13033376,Brooklyn,Flatbush,40.65228,-73.96059,Private room,34
